index,original_file_name,relative_path,is_research_paper,suggested_new_filename,final_new_filename,status,message
150,LaiZPetal-2025-SA-Supplementarymaterials-Headwardincisionoflargeriversinresponsetoglacialsealevelfall.pdf,test1/LaiZPetal-2025-SA-Supplementarymaterials-Headwardincisionoflargeriversinresponsetoglacialsealevelfall.pdf,False,,,skipped,Not a research paper
151,Late quaternary glacial history of northeast tibet.pdf,test1/Late quaternary glacial history of northeast tibet.pdf,False,,,skipped,Not a research paper
152,Late-Holocene-lowland-fluvial-archives-and-geoarchaeology--U_2017_Quaternary.pdf,test1/Late-Holocene-lowland-fluvial-archives-and-geoarchaeology--U_2017_Quaternary.pdf,True,van Dinter M et al.-2017-QSR-Late Holocene lowland fluvial archives and geoarchaeology Utrecht case study of Rhine river abandonment under R.pdf,van Dinter M et al.-2017-QSR-Late Holocene lowland fluvial archives and geoarchaeology Utrecht case study of Rhine river abandonment under R.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/van Dinter M et al.-2017-QSR-Late Holocene lowland fluvial archives and geoarchaeology Utrecht case study of Rhine river abandonment under R.pdf
153,Lehmkuhl & Liu-1994-An outline of physical geography including Pleistocene glacial landforms of Eastern Tibet (provinces Sichuan and Qinghai).pdf,test1/Lehmkuhl & Liu-1994-An outline of physical geography including Pleistocene glacial landforms of Eastern Tibet (provinces Sichuan and Qinghai).pdf,True,Lehmkuhl F & Liu S-1994-GeoJournal-An Outline of Physical Geography Including Pleistocene Glacial Landforms of Eastern Tibet Provinces Sichuan and Qinghai.pdf,Lehmkuhl F & Liu S-1994-GeoJournal-An Outline of Physical Geography Including Pleistocene Glacial Landforms of Eastern Tibet Provinces Sichuan and Qinghai.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Lehmkuhl F & Liu S-1994-GeoJournal-An Outline of Physical Geography Including Pleistocene Glacial Landforms of Eastern Tibet Provinces Sichuan and Qinghai.pdf
154,"Lei JH et al.-2020-JGR-Segmented Thrust Faulting, Example From the Northeastern Margin of the Tibetan Plateau.pdf","test1/Lei JH et al.-2020-JGR-Segmented Thrust Faulting, Example From the Northeastern Margin of the Tibetan Plateau.pdf",True,Li Y et al.-2020-JGR-Segmented Thrust Faulting Example From the Northeastern Margin of the Tibetan Plateau.pdf,Li Y et al.-2020-JGR-Segmented Thrust Faulting Example From the Northeastern Margin of the Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Li Y et al.-2020-JGR-Segmented Thrust Faulting Example From the Northeastern Margin of the Tibetan Plateau.pdf
155,Leonard et al.-2023-Geology-Controls on topography and erosion of the north-central Andes.pdf,test1/Leonard et al.-2023-Geology-Controls on topography and erosion of the north-central Andes.pdf,True,Leonard JS et al.-2024-Geology-Controls on topography and erosion of the north-central Andes.pdf,Leonard JS et al.-2024-Geology-Controls on topography and erosion of the north-central Andes.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Leonard JS et al.-2024-Geology-Controls on topography and erosion of the north-central Andes.pdf
156,"LeonardJS etal2023-SA-Isolating climatic, tectonic, & lithologic controls on mountain lanscape evolution.pdf","test1/LeonardJS etal2023-SA-Isolating climatic, tectonic, & lithologic controls on mountain lanscape evolution.pdf",True,Leonard JS et al.-2023-SA-Isolating climatic tectonic and lithologic controls on mountain landscape evolution.pdf,Leonard JS et al.-2023-SA-Isolating climatic tectonic and lithologic controls on mountain landscape evolution.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Leonard JS et al.-2023-SA-Isolating climatic tectonic and lithologic controls on mountain landscape evolution.pdf
157,"Lewis & Douglas-2005-QI-Equilibrium-line altitudes of the Last Glacial Maximum for the Himalaya and Tibet, an assessment and evaluation of results.pdf","test1/Lewis & Douglas-2005-QI-Equilibrium-line altitudes of the Last Glacial Maximum for the Himalaya and Tibet, an assessment and evaluation of results.pdf",True,Owen LA & Benn DI-2005-QI-Equilibrium-line altitudes of the Last Glacial Maximum for the Himalaya and Tibet an assessment and evaluation of results.pdf,Owen LA & Benn DI-2005-QI-Equilibrium-line altitudes of the Last Glacial Maximum for the Himalaya and Tibet an assessment and evaluation of results.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Owen LA & Benn DI-2005-QI-Equilibrium-line altitudes of the Last Glacial Maximum for the Himalaya and Tibet an assessment and evaluation of results.pdf
158,Lghamour M et al.-2024-QSR-Late Pleistocene to Holocene alluvial deposits of the Inaou`ene Valley and their paleoenvironmental significance (north Morocco).pdf,test1/Lghamour M et al.-2024-QSR-Late Pleistocene to Holocene alluvial deposits of the Inaou`ene Valley and their paleoenvironmental significance (north Morocco).pdf,True,Lghamour M et al.-2024-QSR-Late Pleistocene to Holocene alluvial deposits of the Inaouene Valley and their paleoenvironmental significance north Morocco.pdf,Lghamour M et al.-2024-QSR-Late Pleistocene to Holocene alluvial deposits of the Inaouene Valley and their paleoenvironmental significance north Morocco.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Lghamour M et al.-2024-QSR-Late Pleistocene to Holocene alluvial deposits of the Inaouene Valley and their paleoenvironmental significance north Morocco.pdf
159,"Li DF & Zhang T-2023-Geomorphology-Fluvial sediment load sensitivity to climate change in cold basins on the Tibetan Plateau, An elasticity approach and the spatial scale effect.pdf","test1/Li DF & Zhang T-2023-Geomorphology-Fluvial sediment load sensitivity to climate change in cold basins on the Tibetan Plateau, An elasticity approach and the spatial scale effect.pdf",True,Li D & Zhang T-2023-Geomorphology-Fluvial sediment load sensitivity to climate change in cold basins on the Tibetan Plateau An elasticity ap.pdf,Li D & Zhang T-2023-Geomorphology-Fluvial sediment load sensitivity to climate change in cold basins on the Tibetan Plateau An elasticity ap.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Li D & Zhang T-2023-Geomorphology-Fluvial sediment load sensitivity to climate change in cold basins on the Tibetan Plateau An elasticity ap.pdf
160,Li LF et al.-2018-EPSL-Weathering dynamics reflected by the response of riverine uranium isotope disequilibrium to changes in denudation rate.pdf,test1/Li LF et al.-2018-EPSL-Weathering dynamics reflected by the response of riverine uranium isotope disequilibrium to changes in denudation rate.pdf,True,Li L et al.-2018-EPSL-Weathering dynamics reflected by the response of riverine uranium isotope disequilibrium to changes in denudation rate.pdf,Li L et al.-2018-EPSL-Weathering dynamics reflected by the response of riverine uranium isotope disequilibrium to changes in denudation rate.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Li L et al.-2018-EPSL-Weathering dynamics reflected by the response of riverine uranium isotope disequilibrium to changes in denudation rate.pdf
161,Li MH et al.-2022-Catena-Quantification of river network types based on hierarchical structures.pdf,test1/Li MH et al.-2022-Catena-Quantification of river network types based on hierarchical structures.pdf,True,Li M et al.-2022-Catena-Quantification of river network types based on hierarchical structures.pdf,Li M et al.-2022-Catena-Quantification of river network types based on hierarchical structures.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Li M et al.-2022-Catena-Quantification of river network types based on hierarchical structures.pdf
162,"Li ZC et al.-2021-SCES-The impacts of base level and lithology on fluvial geomorphic evolution at the tectonically active Laohu and Hasi Mountains, northeastern Tibetan Plateau.pdf","test1/Li ZC et al.-2021-SCES-The impacts of base level and lithology on fluvial geomorphic evolution at the tectonically active Laohu and Hasi Mountains, northeastern Tibetan Plateau.pdf",True,Wang X et al.-2021-SCES-The impacts of base level and lithology on fluvial geomorphic evolution at the tectonically active Laohu and Hasi Mo.pdf,Wang X et al.-2021-SCES-The impacts of base level and lithology on fluvial geomorphic evolution at the tectonically active Laohu and Hasi Mo.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Wang X et al.-2021-SCES-The impacts of base level and lithology on fluvial geomorphic evolution at the tectonically active Laohu and Hasi Mo.pdf
163,Li et al ACME2 Geomorphology 2024.pdf,test1/Li et al ACME2 Geomorphology 2024.pdf,True,Li Y et al.-2024-Geomorphology-ACME2 An extended toolbox for automated cirque metrics extraction.pdf,Li Y et al.-2024-Geomorphology-ACME2 An extended toolbox for automated cirque metrics extraction.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Li Y et al.-2024-Geomorphology-ACME2 An extended toolbox for automated cirque metrics extraction.pdf
164,"Li,et al.,Hetao Basin, Hobq Desert, and the Yellow River,2017.pdf","test1/Li,et al.,Hetao Basin, Hobq Desert, and the Yellow River,2017.pdf",True,Li B et al.-2017-QSR-Paleomagnetic chronology and paleoenvironmental records from drill cores from the Hetao Basin and their implications fo.pdf,Li B et al.-2017-QSR-Paleomagnetic chronology and paleoenvironmental records from drill cores from the Hetao Basin and their implications fo.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Li B et al.-2017-QSR-Paleomagnetic chronology and paleoenvironmental records from drill cores from the Hetao Basin and their implications fo.pdf
165,Lin et al-LED2023 poster-v2-20230616.pdf,test1/Lin et al-LED2023 poster-v2-20230616.pdf,True,Lin P et al.-2023-QG-Luminescence and radiocarbon dating of core SXG06 from Pearl River Delta China and implication for late Pleistocene sedimentary history.pdf,Lin P et al.-2023-QG-Luminescence and radiocarbon dating of core SXG06 from Pearl River Delta China and implication for late Pleistocene sedimentary history.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Lin P et al.-2023-QG-Luminescence and radiocarbon dating of core SXG06 from Pearl River Delta China and implication for late Pleistocene sedimentary history.pdf
166,Liu J et al.-2008-JGR-Quantifying landscape differences across the Tibetan plateau.pdf,test1/Liu J et al.-2008-JGR-Quantifying landscape differences across the Tibetan plateau.pdf,True,Liu-Zeng J et al.-2008-JGR-Quantifying landscape differences across the Tibetan plateau Implications for topographic relief evolution.pdf,Liu-Zeng J et al.-2008-JGR-Quantifying landscape differences across the Tibetan plateau Implications for topographic relief evolution.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Liu-Zeng J et al.-2008-JGR-Quantifying landscape differences across the Tibetan plateau Implications for topographic relief evolution.pdf
167,Liu JJ et al.-2023-Nature-Martian dunes indicative of wind regime shift in line with end of ice age.pdf,test1/Liu JJ et al.-2023-Nature-Martian dunes indicative of wind regime shift in line with end of ice age.pdf,True,Liu J et al.-2023-Nature-Martian dunes indicative of wind regime shift in line with end of ice age.pdf,Liu J et al.-2023-Nature-Martian dunes indicative of wind regime shift in line with end of ice age.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Liu J et al.-2023-Nature-Martian dunes indicative of wind regime shift in line with end of ice age.pdf
168,Liu XJ et al.-2017-JAES-.pdf,test1/Liu XJ et al.-2017-JAES-.pdf,True,Liu XJ et al.-2016-JAES-Accumulation and erosion of aeolian sediments in the northeastern Qinghai-Tibetan Plateau and implications for prove.pdf,Liu XJ et al.-2016-JAES-Accumulation and erosion of aeolian sediments in the northeastern Qinghai-Tibetan Plateau and implications for prove.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Liu XJ et al.-2016-JAES-Accumulation and erosion of aeolian sediments in the northeastern Qinghai-Tibetan Plateau and implications for prove.pdf
169,Lu HY et al.-2013-Geology-Variation of EAM precipitaion during the past 21 ky.pdf,test1/Lu HY et al.-2013-Geology-Variation of EAM precipitaion during the past 21 ky.pdf,True,Lu H et al.-2013-Geology-Variation of East Asian monsoon precipitation during the past 21 ky and potential CO2 forcing.pdf,Lu H et al.-2013-Geology-Variation of East Asian monsoon precipitation during the past 21 ky and potential CO2 forcing.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Lu H et al.-2013-Geology-Variation of East Asian monsoon precipitation during the past 21 ky and potential CO2 forcing.pdf
170,Ma ZF et al.-2020-GRL-Inversion of Dadu River Bedrock Channels for the Late Cenozoic Uplift History of the Eastern Tibetan Plateau.pdf,test1/Ma ZF et al.-2020-GRL-Inversion of Dadu River Bedrock Channels for the Late Cenozoic Uplift History of the Eastern Tibetan Plateau.pdf,True,Ma Z et al.-2020-GRL-Inversion of Dadu River Bedrock Channels for the Late Cenozoic Uplift History of the Eastern Tibetan Plateau.pdf,Ma Z et al.-2020-GRL-Inversion of Dadu River Bedrock Channels for the Late Cenozoic Uplift History of the Eastern Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Ma Z et al.-2020-GRL-Inversion of Dadu River Bedrock Channels for the Late Cenozoic Uplift History of the Eastern Tibetan Plateau.pdf
171,"Ma ZH et al.-2020-Geomorphology-Quaternary drainage evolution of the Datong River,Qilian Mountains, northeastern Tibetan Plateau,China#U-Pb锆石#OSL#宇生核素暴露、埋藏#黄河#祁连山#黄河演化#青藏高原隆升#未读.pdf","test1/Ma ZH et al.-2020-Geomorphology-Quaternary drainage evolution of the Datong River,Qilian Mountains, northeastern Tibetan Plateau,China#U-Pb锆石#OSL#宇生核素暴露、埋藏#黄河#祁连山#黄河演化#青藏高原隆升#未读.pdf",True,Ma Z et al.-2020-Geomorphology-Quaternary drainage evolution of the Datong River Qilian Mountains northeastern Tibetan Plateau China.pdf,Ma Z et al.-2020-Geomorphology-Quaternary drainage evolution of the Datong River Qilian Mountains northeastern Tibetan Plateau China.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Ma Z et al.-2020-Geomorphology-Quaternary drainage evolution of the Datong River Qilian Mountains northeastern Tibetan Plateau China.pdf
172,Mahanetal2022GuideforLuminescence.pdf,test1/Mahanetal2022GuideforLuminescence.pdf,True,Mahan SA et al.-2022-GSAB-Guide for interpreting and reporting luminescence dating results.pdf,Mahan SA et al.-2022-GSAB-Guide for interpreting and reporting luminescence dating results.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Mahan SA et al.-2022-GSAB-Guide for interpreting and reporting luminescence dating results.pdf
